"Schema","Table","Column.name","Data.type","Description"
"blti","blti_domain_config","auth_key","nvarchar(255)","This is the default Tool Provider key for the domain set."
"blti","blti_domain_config","auth_secret","nvarchar(255)","This is the default Tool Provider secret for the domain set."
"blti","blti_domain_config","send_user_data","char(1)","This determines when user data can be sent to the Tool Provider. (N)ever, Only over (S)SL, Alwa(Y)s.)"
"blti","blti_domain_config","custom_parameters","ntext","This is the set of default Tool Provider custom launch parameters for the domain set.  These are stored in a URL query string format."
"blti","blti_domain_config","splash_msg","ntext","This is the contents of the Splash Screen."
"blti","blti_domain_host","plugins_pk1","id","This is a foreign key to the plugins"
"blti","blti_domain_host","pk1","id","This is the surrogate primary key for the table."
"blti","blti_domain_host","primary_ind","char(1)","This indicates whether the domain is the primary domain associated to the domain configuration."
"blti","blti_domain_host","domain_name","nvarchar(255)","This is the domain name."
"blti","blti_domain_host","blti_domain_config_pk1","id","This is a foreign key to the domain configuration in blti_domain_config."
"blti","blti_link_cred","course_contents_pk1","id","This is a foreign key to the Basic LTI content item in course_contents."
"blti","blti_link_cred","pk1","id","This is the surrogate primary key for the table."
"blti","blti_link_cred","auth_key","nvarchar(255)","This is the Tool Provider key for the content item."
"blti","blti_link_cred","auth_secret","nvarchar(255)","This is the Tool Provider secret for the content item."
"blti","blti_placement","handle","varchar(32)","This is a unique handle for the placement.  It is used to construct the application or content_handler handle."
"blti","blti_placement","type","char(1)","This is an enumeration that indicates whether this placement is an application or a content handler."
"blti","blti_placement","custom_parameters","ntext","This is the set of custom launch parameters for the tool.  These are stored in a URL query string format."
"blti","blti_placement","auth_key","nvarchar(255)","This is the Tool Provider key for the tool."
"blti","blti_placement","blti_domain_config_pk1","id","This is  a foreign key to the Basic LTI tool provider config in blti_domain_config."
"blti","blti_placement","lti_message_pk1","id","The foreign key to the lti_message table if this is an LTI 2 resource, otherwise null."
"blti","blti_placement","available_ind","char(1)","This is a boolean flag (Y/N) that indicates the placement's availability. The default null value is programmed to Y"
"blti","blti_placement","auth_secret","nvarchar(255)","This is the Tool Provider secret for the tool."
"blti","blti_placement","pk1","id","This is the surrogate primary key for the table"
"blti","blti_placement","allow_grading_ind","char(1)","This is an enumeration that indicates whether this placement can accept Grades from the Tool Provider and a Grade Column can be created for it."
"blti","blti_placement","name","nvarchar(50)","This is the name of the tool/content handler."
"blti","blti_placement","url","varchar(1024)","This is the URL to the tool provider."
"blti","blti_placement","icon","nvarchar(255)","The filename of the placement icon (if any)."
"blti","blti_placement","description","nvarchar(1000)","This is a description of the tool/content handler."
"blti","blti_provider_cred","pk1","id","This is the surrogate primary key for the table."
"blti","blti_provider_cred","auth_key","nvarchar(255)","This is the Tool Provider key used to perform an LTI launch."
"blti","blti_provider_cred","auth_secret","nvarchar(255)","This is the most recent Tool Provider secret used to perform an LTI launch, with the corresponding key."
"blti","blti_provider_cred","domain_name","nvarchar(255)","The Tool Provider domain name associated with the LTI launch."
"blti","blti_provider_cred_perm","pk1","id","This is the surrogate primary key for the table."
"blti","blti_provider_cred_perm","blti_provider_cred_pk1","id","This is a foreign key to the Basic LTI Tool Provider credentials table."
"blti","blti_provider_cred_perm","permission","nvarchar(255)","This is the known callback permission registered while performing an LTI launch using the corresponding credentials."
"blti","lti_base_url_choice","pk1","id","This is the surrogate primary key for the table."
"blti","lti_base_url_choice","default_base_url","nvarchar(255)","Contains a default base url."
"blti","lti_base_url_choice","secure_base_url","nvarchar(255)","Contains an optional secure base url."
"blti","lti_base_url_choice","selector","nvarchar(255)","The selector for a base url choice."
"blti","lti_base_url_choice","lti_tool_proxy_pk1","id","This is a foreign key to the lti_tool_proxy table."
"blti","lti_icon_info","lti_resource_handler_pk1","id","This is a foreign key to the lti_resource_handler table."
"blti","lti_icon_info","pk1","id","This is the surrogate primary key for the table."
"blti","lti_icon_info","icon_style","nvarchar(255)","The style of the icon."
"blti","lti_icon_info","lti_key","nvarchar(255)","Key to an icon that can be used by the Tool."
"blti","lti_icon_info","default_location","nvarchar(255)","Contains the default location of the icon."
"blti","lti_message","path","nvarchar(255)","Contains the path to a message."
"blti","lti_message","lti_resource_handler_pk1","id","References the lti_resource_handler table primary key."
"blti","lti_message","enabled_capability","nvarchar(1024)","Contains enabled capability."
"blti","lti_message","lti_tool_proxy_pk1","id","References the lti_tool_proxy table primary key."
"blti","lti_message","pk1","id","This is the surrogate primary key for the table."
"blti","lti_message","message_type","nvarchar(255)","This indicates the type of message."
"blti","lti_message_parameter","variable","nvarchar(255)","Contains a variable template parameter value."
"blti","lti_message_parameter","name","nvarchar(255)","Contains the name of the variable as a parameter value."
"blti","lti_message_parameter","pk1","id","This is the surrogate primary key for the table."
"blti","lti_message_parameter","lti_message_pk1","id","This is a foreign key to the lti_message table."
"blti","lti_message_parameter","fixed","nvarchar(255)","Contains a fixed value for a template parameter."
"blti","lti_resource_handler","resource_name_key","nvarchar(255)","Contains a key to the name of a resource type."
"blti","lti_resource_handler","pk1","id","This is the surrogate primary key for the table."
"blti","lti_resource_handler","lti_tool_proxy_pk1","id","This is a foreign key to the lti_tool_proxy table."
"blti","lti_resource_handler","description_default_value","nvarchar(255)","Contains a default description of resource type."
"blti","lti_resource_handler","resource_type","nvarchar(255)","Contains a resource type code."
"blti","lti_resource_handler","resource_name_default_value","nvarchar(255)","Default value of resource name."
"blti","lti_resource_handler","description_key","nvarchar(255)","Contains a key to the description of a resource type."
"blti","lti_security_service","lti_tool_proxy_pk1","id","This is a foreign key to the lti_tool_proxy table."
