"Schema","Schema.URL","Schema.ERD.URL","Table","Table.URL","Column.name","Data.type","Default.value","Value.constraint","Default.constraint","Identity","Nullable","Description"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","system_role","nvarchar(50)","","",,"false","false","This is the user's primary system role.
                N = None
                C = Course Administrator
                U = Guest
                BB_LE_ADMIN = Learning Environment Administrator
                O = Observer
                R = Support
                Z = System Administrator
                H = System Support
                A = User Administrator"
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","b_fax","nvarchar(50)","","",,"false","true","This is the user's business fax number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","phone_ind","char(1)","'N'","indicator104
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's phone number should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","b_fax","nvarchar(50)","","",,"false","true","This is the user's business fax number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","work_ind","char(1)","'N'","indicator105
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's work contact information (company, department, title, phone, fax) will be displayed in the User Directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","zip_code","nvarchar(50)","","",,"false","true","This is the user's zip code."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","public_ind","char(1)","'N'","indicator102
                   Y
                          Everyone
          
                   N
                          Nobody
          
                   C
                          Classmates",,"false","false","This is an indicator of whether the user's information are viewable by nobody, everyone, or classmates."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","h_phone_1","nvarchar(50)","","",,"false","true","This is the user's home phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","m_phone","nvarchar(50)","","",,"false","true","This is the user's mobile phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","middlename","nvarchar(100)","","",,"false","true","This is the user's middle name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","settings","ntext","","",,"false","true","This is free-form settings data associated with the user, which is the text box with info about the user."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","othername","nvarchar(100)","","",,"false","true","This is the user's other name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","address_ind","char(1)","'N'","indicator103
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user's address should be in the user directory."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","h_phone_2","nvarchar(50)","","",,"false","true","This is the user's secondary home phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","passwd","varchar(400)","","",,"false","false","This is the encrypted user's password."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","lastname","nvarchar(100)","","",,"false","false","This is the user's last name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","webpage","varchar(100)","","",,"false","true","This is the user's webpage."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","cdromdrive_mac","nvarchar(20)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","h_phone_1","nvarchar(50)","","",,"false","true","This is the user's home phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","b_phone_2","nvarchar(50)","","",,"false","true","This is the user's secondary business phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","sos_id_pk2","id","1","",,"false","false","Deprecated. Originally used for dealing with some aspect of db failover but is completely not used in any meaningful way today."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","country","nvarchar(50)","","",,"false","true","This is the user's country."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","im_account","nvarchar(64)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","available_ind","char(1)","'Y'","indicator107
                   Y
                                  
                   N",,"false","false","This is a boolean (Y/N) indicator of whether the user is available or unavailable.  Unavailable users cannot log in."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","user_id","nvarchar(50)","","",,"false","false","This is the user's user_id, the same as user_name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","batch_uid","nvarchar(256)","","",,"false","true","This is the user's batch uid.  It is used mostly for SIS integration, representing the user's id in the external system."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","last_login_date","datetime","","",,"false","true","This is the datetime the user last logged on to BB Learn."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","im_type","nvarchar(64)","","",,"false","true","This column is deprecated."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","firstname","nvarchar(100)","","",,"false","false","This is the user's first name."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","row_status","numeric(1,0)","0","",,"false","false","Row status: 0=enabled, 1=undefined, 2=disabled."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/as_core/users.html","b_phone_1","nvarchar(50)","","",,"false","true","This is the user's business phone number."
"stats","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-stats.html","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/images/stats.png","users","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/stats/users.html","dtmodified","datetime","NOW","",,"false","true","This is the datetime when the user is last modified."
"student_preview_b2","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-student_preview_b2.html",,,,,,,,,,,
"submission_provider_baboon_b2","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-submission_provider_baboon_b2.html",,"baboon_item_submission","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/submission_provider_baboon_b2/baboon_item_submission.html","attempt_datatype","nvarchar(100)","","",,"false","false","This is the datatype of the attempt"
"submission_provider_baboon_b2","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-submission_provider_baboon_b2.html",,"baboon_item_submission","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/submission_provider_baboon_b2/baboon_item_submission.html","baboon_si_pk1","id","","",,"false","false","This is a Foreign Key referencing the primary key of baboon_submittable_item table."
"submission_provider_baboon_b2","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/schema-submission_provider_baboon_b2.html",,"baboon_item_submission","http://library.blackboard.com/ref/4c77996d-4fdd-451f-afc6-7f7884f3726d/tables/submission_provider_baboon_b2/baboon_item_submission.html","submission_pk1","id","","",,"false","false","This refers to the primary key of [AS_CORE].attempt/group_attempt table. We do not have foreign key relationship though. It is the id of attempt/group attempt/message thread/blog entry."
